Ticker,Date,Open,High,Low,Close,Volume
,,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS,BAJFINANCE.NS
BAJFINANCE.NS,2025-03-10,8437.75,8637.900390625,8326.0498046875,8342.599609375,1016453
BAJFINANCE.NS,2025-03-11,8305.0,8375.0,8211.25,8340.4501953125,813567
BAJFINANCE.NS,2025-03-12,8341.099609375,8524.5,8272.5498046875,8484.4501953125,2088223
BAJFINANCE.NS,2025-03-13,8500.0,8560.0,8393.0,8420.4501953125,1217351
BAJFINANCE.NS,2025-03-17,8399.2001953125,8629.9501953125,8386.0,8580.349609375,1102085
BAJFINANCE.NS,2025-03-18,8580.349609375,8580.349609375,8580.349609375,8580.349609375,0
BAJFINANCE.NS,2025-03-19,8700.0,8879.0,8682.599609375,8731.599609375,1289820
BAJFINANCE.NS,2025-03-20,8725.0,8768.0498046875,8541.150390625,8679.650390625,792433
BAJFINANCE.NS,2025-03-21,9039.9501953125,9089.0,8831.0,8916.099609375,2744801
BAJFINANCE.NS,2025-03-24,9095.9501953125,9115.0,8927.0,9090.0498046875,1433217
BAJFINANCE.NS,2025-03-25,9125.0,9260.0498046875,8977.0498046875,9067.25,1748260
BAJFINANCE.NS,2025-03-26,9102.0498046875,9126.900390625,8849.9501953125,8866.0498046875,886211
BAJFINANCE.NS,2025-03-27,8861.0,9055.400390625,8822.25,9003.849609375,2092044
BAJFINANCE.NS,2025-03-28,8997.599609375,9028.900390625,8861.0,8945.599609375,977099
BAJFINANCE.NS,2025-04-01,8783.2998046875,8925.0,8671.0,8698.2001953125,1183424
BAJFINANCE.NS,2025-04-02,8730.0,8759.849609375,8612.0,8669.25,646495
BAJFINANCE.NS,2025-04-03,8650.0,8765.0,8460.2001953125,8594.599609375,1396633
BAJFINANCE.NS,2025-04-04,8656.0,8797.0,8583.7998046875,8718.849609375,1849658
BAJFINANCE.NS,2025-04-07,8340.0,8600.5,8307.150390625,8568.0,1398124
BAJFINANCE.NS,2025-04-08,8650.0,8873.0,8650.0,8822.25,1477563
BAJFINANCE.NS,2025-04-09,8815.0,8842.0,8625.0,8735.7998046875,1048774
